#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,475.541504,0.000000,0.000000,87.099651,32.430712,0.054270,594.118624
0.000000,0.000000,464.070365,0.000000,0.000000,87.634092,32.682418,0.252398,585.248564
0.000000,0.000000,462.936856,0.000000,0.000000,85.490279,31.526890,0.047076,587.010508
0.000000,0.000000,468.335316,0.000000,0.000000,85.543415,32.311733,0.058480,583.968439
0.000000,0.000000,467.534531,0.000000,0.000000,89.720311,33.717821,0.275606,585.384520
0.000000,0.000000,475.250873,0.000000,0.000000,87.857523,33.347589,0.049814,596.098447
0.000000,0.000000,463.854159,0.000000,0.000000,89.784868,33.813071,0.225207,585.892813
0.000000,0.000000,466.567046,0.000000,0.000000,90.334321,35.247722,0.040515,584.946709
0.000000,0.000000,482.529436,0.000000,0.000000,86.050577,37.894107,0.240648,601.918215
0.000000,0.000000,464.448474,0.000000,0.000000,78.134744,35.160749,0.242155,589.482226
0.000000,0.000000,466.244456,0.000000,0.000000,70.855514,41.513278,0.225077,588.889935
0.000000,0.000000,465.617295,0.000000,0.000000,68.316280,35.881837,0.301748,590.564507
0.000000,0.000000,478.275782,0.000000,0.000000,68.824330,35.696441,0.206149,605.181042
0.000000,0.000000,459.815220,0.000000,0.000000,68.273633,34.178442,0.042540,585.175513
0.000000,0.000000,475.215525,0.000000,0.000000,66.479336,32.554571,0.298534,589.852467
0.000000,0.000000,467.739443,0.000000,0.000000,66.454673,31.104390,0.210969,581.580498
0.000000,0.000000,465.560049,0.000000,0.000000,63.773487,30.495926,0.030753,571.296810
0.000000,0.000000,468.295416,0.000000,0.000000,73.355570,31.743684,0.243494,574.176334
0.000000,0.000000,464.908020,0.000000,0.000000,85.144733,31.512545,0.026333,568.704004
0.000000,0.000000,466.346650,0.000000,0.000000,85.921308,32.692081,0.032820,566.970775
0.000000,0.000000,465.322754,0.000000,0.000000,83.653874,30.907403,0.028391,564.169395
0.000000,0.000000,462.519926,0.000000,0.000000,79.072016,32.155965,0.345924,558.231488
0.000000,0.000000,460.750809,0.000000,0.000000,79.374445,31.740819,0.032355,567.167912
0.000000,0.000000,465.085594,0.000000,0.000000,79.217767,33.350246,0.233186,582.973735
0.000000,0.000000,462.507542,0.000000,0.000000,81.317395,33.626486,0.023842,582.209653
0.000000,0.000000,469.724176,0.000000,0.000000,79.395359,33.189467,0.220046,585.463498
0.000000,0.000000,479.478104,0.000000,0.000000,80.116916,40.019899,0.033612,592.358502
0.000000,0.000000,480.601988,0.000000,0.000000,81.504921,39.139773,0.229903,592.957528
0.000000,0.000000,459.756438,0.000000,0.000000,78.969935,35.743740,0.282447,573.586383
0.000000,0.000000,470.206354,0.000000,0.000000,76.779669,37.099032,0.031844,586.397287
0.000000,0.000000,463.929453,0.000000,0.000000,83.887404,39.184910,0.283672,577.920217
0.000000,0.000000,469.788337,0.000000,0.000000,93.877646,39.497013,0.040499,591.419642
0.000000,0.000000,466.002621,0.000000,0.000000,94.168121,38.127855,0.044141,588.163156
0.000000,0.000000,479.023837,0.000000,0.000000,90.228418,47.132720,0.332445,595.330484
0.000000,0.000000,461.495715,0.000000,0.000000,86.412011,40.094561,0.044901,576.630295
0.000000,0.000000,468.540606,0.000000,0.000000,86.783676,31.619426,0.047826,593.194083
0.000000,0.000000,476.323791,0.000000,0.000000,82.502202,28.717526,0.049036,611.061027
0.000000,0.000000,465.324448,0.000000,0.000000,80.011631,29.270907,0.043289,598.809915
0.000000,0.000000,463.661409,0.000000,0.000000,79.896452,29.465893,0.249402,602.778375
0.000000,0.000000,461.459585,0.000000,0.000000,79.785372,29.164181,0.037978,589.132474
0.000000,0.000000,466.420456,0.000000,0.000000,82.436888,37.044226,0.273817,586.184054
0.000000,0.000000,465.739633,0.000000,0.000000,82.868940,30.632019,0.041688,578.273588
0.000000,0.000000,461.079204,0.000000,0.000000,79.451538,29.247151,0.219956,571.656393
0.000000,0.000000,464.667191,0.000000,0.000000,80.141308,31.886393,0.036333,575.407964
0.000000,0.000000,465.327483,0.000000,0.000000,80.554287,30.316112,0.236871,575.539620
0.000000,0.000000,463.488061,0.000000,0.000000,77.527204,31.537730,0.037311,584.461345
0.000000,0.000000,488.380447,0.000000,0.000000,76.509843,28.332423,0.244743,603.101782
0.000000,0.000000,473.810217,0.000000,0.000000,75.821580,28.795469,0.033259,584.160001
0.000000,0.000000,464.425108,0.000000,0.000000,75.512955,28.357359,0.208024,577.739424
0.000000,0.000000,463.987095,0.000000,0.000000,73.940757,28.674412,0.026929,576.236225
0.000000,0.000000,465.505910,0.000000,0.000000,72.730559,26.346403,0.196465,575.851500
0.000000,0.000000,465.250663,0.000000,0.000000,69.353315,26.366126,0.028715,571.492381
0.000000,0.000000,472.351967,0.000000,0.000000,67.461810,24.071589,0.038879,578.188061
0.000000,0.000000,473.692569,0.000000,0.000000,68.665355,24.820936,0.219597,578.961954
0.000000,0.000000,463.013377,0.000000,0.000000,71.651907,25.604813,0.022569,566.861836
0.000000,0.000000,487.926178,0.000000,0.000000,72.035875,25.240320,0.256835,588.958946
0.000000,0.000000,465.307464,0.000000,0.000000,71.754431,24.470463,0.024029,562.158170
0.000000,0.000000,473.662924,0.000000,0.000000,72.835191,23.812327,0.022390,566.565071
0.000000,0.000000,466.531256,0.000000,0.000000,76.645901,24.841834,0.230680,561.272588
0.000000,0.000000,466.294057,0.000000,0.000000,76.044208,23.468749,0.019921,564.668304
0.000000,0.000000,475.664683,0.000000,0.000000,71.610982,22.919768,0.020636,574.231873
0.000000,0.000000,473.063879,0.000000,0.000000,70.978586,23.937909,0.239322,570.470205
0.000000,0.000000,466.109236,0.000000,0.000000,68.106182,21.990261,0.020266,563.909038
0.000000,0.000000,473.948210,0.000000,0.000000,67.960484,23.192092,0.222463,576.781699
0.000000,0.000000,467.144962,0.000000,0.000000,76.891120,0.649165,0.016926,567.786315
0.000000,0.000000,461.189157,0.000000,0.000000,75.579424,0.757674,0.016337,556.744039
0.000000,0.000000,463.813625,0.000000,0.000000,71.863291,23.770991,0.016494,559.980010
0.000000,0.000000,465.159963,0.000000,0.000000,75.005773,24.138513,0.290257,556.421037
0.000000,0.000000,460.207717,0.000000,0.000000,75.499449,23.971794,0.015676,552.927261
0.000000,0.000000,498.059256,0.000000,0.000000,76.842111,26.167381,0.016571,576.853247
0.000000,0.000000,467.413254,0.000000,0.000000,79.897194,32.569071,0.014667,544.761905
0.000000,0.000000,464.988011,0.000000,0.000000,75.686677,28.865367,0.249941,561.645332
0.000000,0.000000,463.192668,0.000000,0.000000,72.810432,26.491576,0.023318,564.063581
0.000000,0.000000,477.563687,0.000000,0.000000,72.826347,37.410027,0.227195,578.269324
0.000000,0.000000,463.088719,0.000000,0.000000,73.134518,28.054783,0.022112,567.227862
0.000000,0.000000,473.499358,0.000000,0.000000,79.088542,29.612657,0.245339,587.131171
0.000000,0.000000,473.667156,0.000000,0.000000,74.925974,27.927951,0.026467,579.589469
0.000000,0.000000,468.694267,0.000000,0.000000,72.801113,30.409413,0.241790,569.013541
0.000000,0.000000,465.973316,0.000000,0.000000,77.090284,32.741506,0.025487,577.396405
0.000000,0.000000,469.935379,0.000000,0.000000,79.430275,30.927235,0.216714,572.330180
0.000000,0.000000,464.720391,0.000000,0.000000,77.527933,34.909341,0.215661,574.869152
0.000000,0.000000,467.594362,0.000000,0.000000,79.595718,32.383867,0.038067,571.610243
0.000000,0.000000,463.013856,0.000000,0.000000,82.098723,30.034312,0.212661,568.100426
0.000000,0.000000,464.535100,0.000000,0.000000,76.826135,28.577121,0.035740,575.558140
0.000000,0.000000,465.461408,0.000000,0.000000,75.670910,28.294224,0.046643,577.226749
0.000000,0.000000,474.893685,0.000000,0.000000,80.375382,32.339524,0.044209,588.821827
0.000000,0.000000,462.401194,0.000000,0.000000,84.697249,33.555529,0.120979,575.729849
0.000000,0.000000,475.450521,0.000000,0.000000,83.696339,29.675721,0.239816,589.013042
0.000000,0.000000,473.514670,0.000000,0.000000,91.603265,35.290716,0.031247,580.154319
0.000000,0.000000,460.382547,0.000000,0.000000,91.067297,34.098801,0.262546,565.573326
0.000000,0.000000,474.283445,0.000000,0.000000,80.599337,31.172574,0.209935,588.399015
0.000000,0.000000,465.166841,0.000000,0.000000,85.496260,38.235347,0.042189,585.099459
0.000000,0.000000,461.107003,0.000000,0.000000,88.181199,35.815878,0.270233,575.997828
0.000000,0.000000,460.595488,0.000000,0.000000,86.651388,32.271245,0.043615,588.739804
0.000000,0.000000,462.100775,0.000000,0.000000,87.472467,30.623234,0.047480,588.610033
0.000000,0.000000,462.969157,0.000000,0.000000,92.220289,43.094531,0.047679,576.062090
0.000000,0.000000,519.473574,0.000000,0.000000,98.040525,32.941920,0.045566,644.861489
0.000000,0.000000,467.870170,0.000000,0.000000,93.419022,29.792473,0.040997,593.617129
0.000000,0.000000,462.552560,0.000000,0.000000,93.940685,34.354255,0.314131,582.808262
0.000000,0.000000,464.960262,0.000000,0.000000,92.772253,31.836587,0.036329,584.296870
0.000000,0.000000,478.495964,0.000000,0.000000,87.814506,32.931614,0.360483,615.265574
0.000000,0.000000,465.139778,0.000000,0.000000,95.232206,36.763929,0.033117,597.406110
0.000000,0.000000,463.695273,0.000000,0.000000,101.957309,33.691422,0.244749,588.209351
0.000000,0.000000,481.154050,0.000000,0.000000,99.419372,32.551128,0.039861,611.489384
0.000000,0.000000,466.806890,0.000000,0.000000,98.925969,32.952046,0.043422,592.738354
0.000000,0.000000,478.277430,0.000000,0.000000,101.935272,34.620129,0.039296,607.093198
0.000000,0.000000,465.236589,0.000000,0.000000,98.940642,33.270633,0.040022,598.440163
0.000000,0.000000,465.436038,0.000000,0.000000,101.664564,43.566225,0.041147,602.442467
0.000000,0.000000,475.031563,0.000000,0.000000,103.503046,33.797203,0.050153,608.238340
0.000000,0.000000,477.053070,0.000000,0.000000,102.015957,33.595416,0.229606,610.152192
0.000000,0.000000,463.564800,0.000000,0.000000,99.644543,32.873719,0.248149,601.328432
0.000000,0.000000,461.460576,0.000000,0.000000,105.041082,39.342028,0.304098,594.925460
0.000000,0.000000,466.719493,0.000000,0.000000,98.761460,36.178233,0.276810,613.224669
0.000000,0.000000,475.126616,0.000000,0.000000,95.245132,38.458870,0.230240,613.752892
0.000000,0.000000,466.197190,0.000000,0.000000,98.584176,37.111804,0.225599,603.155587
0.000000,0.000000,471.264834,0.000000,0.000000,90.532914,35.413802,0.229644,605.290004
0.000000,0.000000,472.040386,0.000000,0.000000,75.434258,36.491532,0.225171,618.117025
0.000000,0.000000,481.519398,0.000000,0.000000,76.164733,32.774981,0.230884,617.934334
0.000000,0.000000,473.897579,0.000000,0.000000,90.481794,39.257120,0.229740,609.040374
0.000000,0.000000,467.825426,0.000000,0.000000,82.719325,31.216409,0.256840,605.103666
0.000000,0.000000,464.345301,0.000000,0.000000,70.924859,29.431410,0.268277,591.668605
0.000000,0.000000,471.458614,0.000000,0.000000,69.922660,27.179608,0.240424,584.699748
0.000000,0.000000,461.043565,0.000000,0.000000,71.281736,33.330181,0.238973,571.298233
0.000000,0.000000,477.167078,0.000000,0.000000,74.768003,29.211672,0.031150,608.231412
0.000000,0.000000,464.023436,0.000000,0.000000,71.885102,28.728606,0.223674,579.511843
0.000000,0.000000,468.554649,0.000000,0.000000,73.662967,30.505636,0.225377,570.471567
0.000000,0.000000,465.024743,0.000000,0.000000,73.476254,30.836620,0.346341,563.411148
0.000000,0.000000,463.702782,0.000000,0.000000,73.061254,33.634208,0.261913,569.625803
0.000000,0.000000,465.103292,0.000000,0.000000,74.704010,31.101512,0.244848,570.222158
0.000000,0.000000,466.770015,0.000000,0.000000,72.662238,32.470073,0.248887,568.729971
0.000000,0.000000,464.920933,0.000000,0.000000,69.523042,28.725567,0.188943,570.453008
0.000000,0.000000,467.687287,0.000000,0.000000,61.226226,27.523207,0.191249,573.852328
0.000000,0.000000,466.249879,0.000000,0.000000,60.101959,28.245664,0.217397,574.484848
0.000000,0.000000,464.393541,0.000000,0.000000,65.171548,27.218607,0.200487,571.582415
0.000000,0.000000,465.617784,0.000000,0.000000,60.933360,25.933977,0.194975,572.255202
0.000000,0.000000,482.334191,0.000000,0.000000,60.311808,26.503188,0.187628,581.949743
0.000000,0.000000,464.371998,0.000000,0.000000,61.383470,26.900547,0.258964,554.387486
0.000000,0.000000,471.693175,0.000000,0.000000,60.874134,26.492822,0.251378,561.366781
0.000000,0.000000,473.008261,0.000000,0.000000,57.197123,24.221444,0.157341,569.667774
0.000000,0.000000,464.242648,0.000000,0.000000,53.659876,23.955045,0.226215,552.466887
0.000000,0.000000,463.317623,0.000000,0.000000,59.162583,28.211793,0.221944,551.276939
0.000000,0.000000,465.159193,0.000000,0.000000,67.769262,29.400981,0.241737,554.821554
0.000000,0.000000,467.248022,0.000000,0.000000,69.158017,27.612256,0.022582,556.020179
0.000000,0.000000,461.988507,0.000000,0.000000,66.451373,25.970044,0.229547,544.422208
0.000000,0.000000,463.018568,0.000000,0.000000,65.870639,28.610989,0.272854,541.816654
0.000000,0.000000,464.149723,0.000000,0.000000,70.006996,28.604060,0.254976,552.818422
0.000000,0.000000,464.834987,0.000000,0.000000,72.597687,34.830946,0.259599,563.518085
0.000000,0.000000,464.431052,0.000000,0.000000,65.360844,28.406218,0.208983,562.347522
0.000000,0.000000,461.832802,0.000000,0.000000,64.609341,39.873528,0.219223,555.649686
0.000000,0.000000,464.816265,0.000000,0.000000,65.504338,30.129191,0.258378,560.631801
0.000000,0.000000,466.916076,0.000000,0.000000,62.006320,40.484060,0.230046,566.969910
0.000000,0.000000,458.429782,0.000000,0.000000,67.631649,33.183672,0.210791,567.267667
0.000000,0.000000,463.210219,0.000000,0.000000,75.850905,35.595077,0.021836,558.367359
0.000000,0.000000,464.785954,0.000000,0.000000,82.749575,38.218033,0.243113,571.220829
0.000000,0.000000,465.805623,0.000000,0.000000,86.144468,36.930201,0.027448,562.771465
0.000000,0.000000,512.165129,0.000000,0.000000,90.919845,40.498948,0.262243,615.947939
0.000000,0.000000,464.685621,0.000000,0.000000,84.810038,33.424391,0.034718,566.773938
0.000000,0.000000,460.743492,0.000000,0.000000,80.185078,34.579793,0.279866,573.423562
0.000000,0.000000,466.098742,0.000000,0.000000,89.989118,36.411103,0.031502,588.459252
0.000000,0.000000,467.353458,0.000000,0.000000,87.587987,32.553160,0.249305,591.723031
0.000000,0.000000,474.007951,0.000000,0.000000,93.095855,37.634483,0.339038,606.847702
0.000000,0.000000,476.321313,0.000000,0.000000,101.682901,35.846181,0.234862,596.269298
0.000000,0.000000,464.173015,0.000000,0.000000,97.240108,36.337545,0.241477,580.392732
0.000000,0.000000,466.659830,0.000000,0.000000,96.372468,37.904157,0.029406,594.368673
0.000000,0.000000,467.611415,0.000000,0.000000,98.265357,35.048405,0.235060,589.193660
0.000000,0.000000,462.345959,0.000000,0.000000,96.750610,34.941147,0.272370,594.981772
0.000000,0.000000,466.126338,0.000000,0.000000,93.523054,34.026762,0.032359,605.056545
0.000000,0.000000,467.506395,0.000000,0.000000,84.817238,32.242182,0.234570,602.673518
0.000000,0.000000,476.629589,0.000000,0.000000,82.427150,34.788265,0.298067,612.280178
0.000000,0.000000,469.166982,0.000000,0.000000,81.795568,39.608300,0.218164,603.826257
0.000000,0.000000,465.391999,0.000000,0.000000,79.712507,32.150776,0.236357,598.511274
0.000000,0.000000,464.670775,0.000000,0.000000,80.527444,30.688849,0.046843,593.344207
0.000000,0.000000,482.830702,0.000000,0.000000,82.563373,30.301329,0.368094,601.269417
0.000000,0.000000,467.589849,0.000000,0.000000,83.237925,31.336444,0.040066,586.350357
0.000000,0.000000,465.572544,0.000000,0.000000,82.439578,30.463802,0.223632,588.310582
0.000000,0.000000,459.297831,0.000000,0.000000,80.630003,30.693829,0.223838,572.455247
0.000000,0.000000,466.115228,0.000000,0.000000,82.074577,32.118172,0.032330,578.890553
0.000000,0.000000,466.762200,0.000000,0.000000,85.431841,32.424141,0.216835,581.411408
0.000000,0.000000,474.091445,0.000000,0.000000,86.963196,32.284790,0.232348,589.974767
0.000000,0.000000,475.639320,0.000000,0.000000,80.060833,29.392969,0.031346,589.902464
0.000000,0.000000,468.646041,0.000000,0.000000,83.630087,32.053707,0.248585,581.379581
0.000000,0.000000,476.185151,0.000000,0.000000,82.654141,30.555512,0.315595,591.642042
0.000000,0.000000,466.794236,0.000000,0.000000,81.107627,31.711383,0.291689,585.999647
0.000000,0.000000,489.340054,0.000000,0.000000,83.113235,31.715789,0.210533,609.931121
0.000000,0.000000,467.256136,0.000000,0.000000,82.252781,30.512019,0.231764,577.976928
0.000000,0.000000,685.031086,0.000000,0.000000,82.444350,32.327431,0.232266,802.292326
0.000000,0.000000,460.511698,0.000000,0.000000,90.221881,33.708386,0.024423,575.292816
0.000000,0.000000,463.889044,0.000000,0.000000,86.085014,29.360107,0.235041,578.225285
0.000000,0.000000,463.685494,0.000000,0.000000,83.238005,30.936655,0.201395,579.812389
0.000000,0.000000,466.218496,0.000000,0.000000,78.384809,31.147192,0.291094,583.578183
0.000000,0.000000,464.896312,0.000000,0.000000,85.530624,31.566599,0.245079,581.343326
0.000000,0.000000,461.450503,0.000000,0.000000,85.594168,32.059593,0.028539,586.714971
0.000000,0.000000,462.225221,0.000000,0.000000,88.075752,31.043595,0.247620,578.988744
0.000000,0.000000,622.430926,0.000000,0.000000,93.353415,32.898022,0.342155,738.007734
0.000000,0.000000,474.362009,0.000000,0.000000,98.207302,33.875448,0.227878,585.442850
0.000000,0.000000,464.452863,0.000000,0.000000,91.622231,29.776360,0.231503,582.962644
0.000000,0.000000,460.294509,0.000000,0.000000,91.690275,41.528430,0.253090,579.192697
0.000000,0.000000,467.214497,0.000000,0.000000,97.268100,31.775321,0.214249,587.695408
0.000000,0.000000,462.286472,0.000000,0.000000,92.741436,30.075714,0.267369,590.213418
0.000000,0.000000,466.325242,0.000000,0.000000,91.838158,32.335339,0.300030,599.710043
0.000000,0.000000,465.700135,0.000000,0.000000,88.847399,30.923993,0.021945,588.316039
0.000000,0.000000,479.811596,0.000000,0.000000,85.131252,30.005869,0.207248,616.998041
0.000000,0.000000,463.548456,0.000000,0.000000,86.159665,31.065344,0.020357,593.935865
0.000000,0.000000,465.919142,0.000000,0.000000,85.570828,30.503125,0.362684,590.111333
0.000000,0.000000,467.673562,0.000000,0.000000,84.793988,30.896013,0.029608,596.179784
0.000000,0.000000,461.388078,0.000000,0.000000,86.869555,31.507527,0.239101,582.433719
0.000000,0.000000,463.222844,0.000000,0.000000,85.792000,33.115234,0.266897,579.676026
0.000000,0.000000,465.212951,0.000000,0.000000,89.189566,35.172878,0.322512,583.846781
0.000000,0.000000,464.894300,0.000000,0.000000,92.558826,31.246768,0.256752,582.699743
0.000000,0.000000,461.193083,0.000000,0.000000,81.501621,31.030822,0.202172,578.152277
0.000000,0.000000,464.513375,0.000000,0.000000,77.541919,31.656005,0.034277,584.247584
0.000000,0.000000,461.093008,0.000000,0.000000,82.449569,31.591020,0.248711,581.410471
0.000000,0.000000,498.293693,0.000000,0.000000,81.023127,30.674539,0.228671,624.327301
0.000000,0.000000,464.043535,0.000000,0.000000,81.197521,31.702679,0.026605,589.254392
0.000000,0.000000,465.927763,0.000000,0.000000,87.379391,31.462687,0.242626,579.830343
0.000000,0.000000,484.039596,0.000000,0.000000,89.911938,37.960028,0.250597,594.847464
0.000000,0.000000,469.914419,0.000000,0.000000,88.385458,36.478499,0.235199,585.347917
0.000000,0.000000,463.502184,0.000000,0.000000,78.947576,31.027146,0.220999,576.599579
0.000000,0.000000,465.710838,0.000000,0.000000,73.660603,34.058932,0.229303,580.059137
0.000000,0.000000,475.612154,0.000000,0.000000,76.168938,35.233373,0.028203,595.857658
0.000000,0.000000,476.259456,0.000000,0.000000,76.764014,33.359115,0.289834,605.671108
0.000000,0.000000,461.277266,0.000000,0.000000,77.597970,33.407441,0.235083,587.558926
0.000000,0.000000,460.603579,0.000000,0.000000,74.859381,31.683519,0.215528,571.853219
0.000000,0.000000,459.833810,0.000000,0.000000,75.660558,34.131844,0.229741,568.828128
0.000000,0.000000,463.558321,0.000000,0.000000,83.489084,39.030987,0.289361,576.118129
0.000000,0.000000,460.979127,0.000000,0.000000,80.419570,35.126652,0.222140,572.566323
0.000000,0.000000,466.303564,0.000000,0.000000,77.854881,33.969755,0.224150,578.599299
0.000000,0.000000,461.378465,0.000000,0.000000,81.149554,33.083079,0.025772,569.248496
0.000000,0.000000,461.747905,0.000000,0.000000,80.044486,29.943548,0.231355,572.845077
0.000000,0.000000,467.208702,0.000000,0.000000,78.415440,29.484946,0.024124,591.107896
0.000000,0.000000,473.158078,0.000000,0.000000,77.522257,29.355768,0.040616,590.230077
0.000000,0.000000,467.645110,0.000000,0.000000,72.632510,29.793985,0.214927,580.900939
0.000000,0.000000,469.395427,0.000000,0.000000,71.147544,33.294618,0.205378,584.965247
0.000000,0.000000,465.576122,0.000000,0.000000,78.243008,33.034411,0.220028,577.344887
0.000000,0.000000,465.405033,0.000000,0.000000,78.497530,32.970691,0.212055,574.463517
0.000000,0.000000,461.643126,0.000000,0.000000,74.001647,36.433493,0.311206,569.861287
0.000000,0.000000,461.128943,0.000000,0.000000,72.758638,34.806810,0.204987,565.021066
0.000000,0.000000,466.580464,0.000000,0.000000,72.872649,28.970479,0.214767,573.170950
0.000000,0.000000,466.974991,0.000000,0.000000,68.737291,28.380986,0.198594,580.053421
0.000000,0.000000,462.854736,0.000000,0.000000,66.689340,27.724688,0.195646,575.631108
0.000000,0.000000,463.523318,0.000000,0.000000,62.616530,26.575093,0.219367,575.519266
0.000000,0.000000,460.176857,0.000000,0.000000,62.652778,28.063749,0.296334,568.954401
0.000000,0.000000,460.457278,0.000000,0.000000,62.494555,27.142737,0.205691,563.509935
0.000000,0.000000,482.128193,0.000000,0.000000,62.093779,25.763377,0.189103,580.573126
0.000000,0.000000,465.576849,0.000000,0.000000,63.170051,25.686843,0.017277,561.544318
0.000000,0.000000,476.851176,0.000000,0.000000,61.997133,23.425331,0.232886,567.487961
0.000000,0.000000,465.161758,0.000000,0.000000,60.058153,24.899499,0.016209,557.393822
0.000000,0.000000,465.394325,0.000000,0.000000,60.601719,24.820751,0.225849,556.467944
