#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,468.211737,0.000000,0.000000,74.792457,91.094809,0.100408,650.086103
0.000000,0.000000,475.495834,0.000000,0.000000,74.362720,90.778707,0.098971,653.527379
0.000000,0.000000,468.673901,0.000000,0.000000,75.120882,91.047928,0.078905,643.223056
0.000000,0.000000,469.402969,0.000000,0.000000,76.851033,93.475064,0.091137,641.388356
0.000000,0.000000,468.737322,0.000000,0.000000,77.998985,90.101602,0.097472,639.053145
0.000000,0.000000,469.733442,0.000000,0.000000,78.664084,91.629712,0.101359,637.611775
0.000000,0.000000,468.265919,0.000000,0.000000,79.020107,94.184724,0.101195,635.272680
0.000000,0.000000,468.833046,0.000000,0.000000,79.170588,95.833374,0.097225,636.824370
0.000000,0.000000,467.653457,0.000000,0.000000,77.023871,95.252608,0.095703,639.907655
0.000000,0.000000,467.547097,0.000000,0.000000,77.206328,97.612655,0.101272,637.635537
0.000000,0.000000,468.962057,0.000000,0.000000,77.813130,97.748256,0.110356,641.222851
0.000000,0.000000,467.691702,0.000000,0.000000,79.786032,95.887061,0.095775,642.893645
0.000000,0.000000,467.609831,0.000000,0.000000,78.495232,93.608303,0.078008,644.621479
0.000000,0.000000,467.241514,0.000000,0.000000,79.814111,100.560619,0.097818,641.463804
0.000000,0.000000,470.381025,0.000000,0.000000,85.285692,107.620447,0.081333,647.263305
0.000000,0.000000,467.380955,0.000000,0.000000,92.249391,113.129615,0.063541,645.101811
0.000000,0.000000,467.352807,0.000000,0.000000,90.842195,108.759585,0.101035,645.055445
0.000000,0.000000,467.127902,0.000000,0.000000,83.736546,110.497299,0.090723,641.084225
0.000000,0.000000,466.812792,0.000000,0.000000,85.517892,107.769063,0.099524,649.230290
0.000000,0.000000,480.054129,0.000000,0.000000,84.080293,95.580940,0.085373,675.018876
0.000000,0.000000,476.105367,0.000000,0.000000,83.237710,82.598846,0.097238,683.516959
0.000000,0.000000,471.123218,0.000000,0.000000,85.508846,77.024645,0.086616,672.681866
0.000000,0.000000,471.451037,0.000000,0.000000,87.507122,68.286872,0.103532,667.728948
0.000000,0.000000,464.676500,0.000000,0.000000,89.261036,63.857836,0.099762,660.071672
0.000000,0.000000,462.689377,0.000000,0.000000,86.273588,59.806699,0.078627,644.384808
0.000000,0.000000,463.105172,0.000000,0.000000,87.453565,54.526125,0.071663,630.969795
0.000000,0.000000,462.623287,0.000000,0.000000,91.697250,53.193463,0.086054,627.168583
0.000000,0.000000,463.355200,0.000000,0.000000,89.049712,47.834370,0.080569,621.162733
0.000000,0.000000,463.544289,0.000000,0.000000,88.761827,50.467457,0.100873,618.554160
0.000000,0.000000,466.690558,0.000000,0.000000,89.870166,50.629788,0.195556,614.461117
0.000000,0.000000,461.215975,0.000000,0.000000,89.296391,47.186268,0.078518,604.886026
0.000000,0.000000,466.097170,0.000000,0.000000,81.257860,45.106488,0.068673,612.846160
0.000000,0.000000,466.323558,0.000000,0.000000,74.120133,42.985492,0.316877,604.892777
0.000000,0.000000,467.770497,0.000000,0.000000,69.202615,159.791120,0.125771,608.830774
0.000000,0.000000,460.329235,0.000000,0.000000,71.600163,136.281072,0.133000,602.767214
0.000000,0.000000,463.023174,0.000000,0.000000,71.900148,126.284368,0.125263,601.448163
0.000000,0.000000,464.550470,0.000000,0.000000,68.790848,112.580749,0.111415,592.315732
0.000000,0.000000,466.912381,0.000000,0.000000,65.181022,103.865727,0.130847,587.698456
0.000000,0.000000,498.639687,0.000000,0.000000,63.054832,99.436839,0.113002,729.698839
0.000000,0.000000,479.537362,0.000000,0.000000,72.235724,111.047912,0.101168,689.603700
0.000000,0.000000,508.065082,0.000000,0.000000,84.912172,110.012626,0.133902,708.437194
0.000000,0.000000,505.503259,0.000000,0.000000,86.166700,110.556481,0.130530,688.885126
0.000000,0.000000,507.197198,0.000000,0.000000,83.945766,108.448754,0.134687,678.265214
0.000000,0.000000,506.066010,0.000000,0.000000,79.113833,108.429860,0.106970,670.469614
0.000000,0.000000,507.137619,0.000000,0.000000,79.115092,115.200924,0.131074,692.485794
0.000000,0.000000,510.044343,0.000000,0.000000,78.828139,116.929199,0.134630,707.060703
0.000000,0.000000,508.415540,0.000000,0.000000,80.111098,123.528083,0.139517,707.206488
0.000000,0.000000,499.356581,0.000000,0.000000,80.354692,132.056802,0.127775,693.843686
0.000000,0.000000,506.703649,0.000000,0.000000,78.116775,149.268540,0.130456,696.274245
0.000000,0.000000,511.054347,0.000000,0.000000,83.414319,158.740544,0.111675,707.454951
0.000000,0.000000,507.099851,0.000000,0.000000,82.670270,145.785235,0.125595,704.926798
0.000000,0.000000,505.667932,0.000000,0.000000,80.349563,153.617400,0.105241,711.448875
0.000000,0.000000,509.850103,0.000000,0.000000,86.272616,197.475034,0.128047,724.449715
0.000000,0.000000,506.758588,0.000000,0.000000,94.546241,173.326524,0.128300,736.361360
0.000000,0.000000,505.491802,0.000000,0.000000,94.537724,167.011750,0.130566,749.913530
0.000000,0.000000,506.786235,0.000000,0.000000,90.316018,170.648375,0.128060,737.472491
0.000000,0.000000,509.219639,0.000000,0.000000,89.502736,165.007078,0.134899,745.308839
0.000000,0.000000,506.147514,0.000000,0.000000,87.653523,176.291296,0.125642,792.228464
0.000000,0.000000,490.618014,0.000000,0.000000,86.635388,167.959108,0.131361,760.827013
0.000000,0.000000,468.648506,0.000000,0.000000,83.651796,163.512904,0.134235,732.551185
0.000000,0.000000,467.579287,0.000000,0.000000,82.600679,161.610970,0.126201,730.832883
0.000000,0.000000,467.169119,0.000000,0.000000,81.641961,154.511365,0.089927,724.035809
0.000000,0.000000,468.048882,0.000000,0.000000,83.484687,155.570681,0.106639,734.417043
0.000000,0.000000,468.204118,0.000000,0.000000,85.273838,144.809207,0.082100,725.197704
0.000000,0.000000,468.503407,0.000000,0.000000,82.132478,126.641230,0.111831,718.070795
0.000000,0.000000,490.175740,0.000000,0.000000,80.941327,119.859702,0.148278,736.701767
0.000000,0.000000,464.075761,0.000000,0.000000,79.447528,102.454981,0.118272,702.392331
0.000000,0.000000,473.120955,0.000000,0.000000,75.724780,92.747106,0.074894,714.423682
0.000000,0.000000,462.112180,0.000000,0.000000,75.410654,80.447256,0.112830,694.352109
0.000000,0.000000,469.244891,0.000000,0.000000,73.987649,76.769502,0.109134,680.304408
0.000000,0.000000,467.637890,0.000000,0.000000,75.124062,67.867212,0.077981,670.881455
0.000000,0.000000,467.464745,0.000000,0.000000,73.608880,61.766700,0.115197,651.494715
0.000000,0.000000,468.683192,0.000000,0.000000,70.863203,58.855320,0.112017,639.288987
0.000000,0.000000,480.200778,0.000000,0.000000,67.985205,53.003685,0.092373,638.058636
0.000000,0.000000,483.195418,0.000000,0.000000,65.322037,48.326319,0.113129,635.829495
0.000000,0.000000,477.960290,0.000000,0.000000,67.007842,60.107068,0.131163,622.690144
0.000000,0.000000,477.575425,0.000000,0.000000,68.377091,48.081598,0.129599,614.712853
0.000000,0.000000,478.068986,0.000000,0.000000,69.524538,44.650578,0.079749,609.779533
0.000000,0.000000,477.728813,0.000000,0.000000,69.694038,50.228360,0.071431,600.386181
0.000000,0.000000,478.917139,0.000000,0.000000,70.647733,41.569193,0.115121,594.287556
0.000000,0.000000,461.950837,0.000000,0.000000,74.802267,42.908672,0.075021,590.850519
0.000000,0.000000,462.957767,0.000000,0.000000,74.623601,46.063687,0.084559,581.165703
0.000000,0.000000,496.352536,0.000000,0.000000,70.462154,42.442977,0.127236,612.037682
0.000000,0.000000,460.332845,0.000000,0.000000,69.011500,41.267929,0.079732,581.764410
0.000000,0.000000,471.292124,0.000000,0.000000,65.871121,41.151437,0.111376,586.030362
0.000000,0.000000,458.832555,0.000000,0.000000,66.208868,42.615804,0.077030,577.892543
0.000000,0.000000,463.403044,0.000000,0.000000,75.900029,43.095219,0.078312,585.635321
0.000000,0.000000,463.920375,0.000000,0.000000,74.816164,42.169846,0.080063,578.712237
0.000000,0.000000,464.277034,0.000000,0.000000,71.924418,42.943991,0.098707,575.911187
0.000000,0.000000,474.662500,0.000000,0.000000,73.159217,47.621939,0.090239,583.237646
0.000000,0.000000,458.233063,0.000000,0.000000,76.149560,45.742426,0.084379,568.443562
0.000000,0.000000,465.966804,0.000000,0.000000,77.489072,46.910535,0.084486,586.925082
0.000000,0.000000,461.935621,0.000000,0.000000,80.053182,49.615949,0.109850,580.329793
0.000000,0.000000,461.703162,0.000000,0.000000,78.854155,50.539784,0.105871,578.068463
0.000000,0.000000,466.789552,0.000000,0.000000,76.170376,55.010655,0.084635,589.531103
0.000000,0.000000,465.247985,0.000000,0.000000,75.247520,58.355275,0.083470,588.638288
0.000000,0.000000,474.326910,0.000000,0.000000,76.874087,63.171455,0.114656,600.200275
0.000000,0.000000,459.350858,0.000000,0.000000,77.717840,65.583075,0.117381,590.721535
0.000000,0.000000,463.076380,0.000000,0.000000,75.959039,67.765043,0.115942,594.554172
0.000000,0.000000,463.277429,0.000000,0.000000,72.619815,76.055164,0.132224,596.071043
0.000000,0.000000,477.148092,0.000000,0.000000,77.291058,93.859398,0.115085,612.319083
0.000000,0.000000,468.143829,0.000000,0.000000,79.485628,102.253042,0.106007,610.043209
0.000000,0.000000,476.639256,0.000000,0.000000,78.707044,117.087711,0.111193,621.872275
0.000000,0.000000,466.754174,0.000000,0.000000,80.288465,147.510101,0.095535,612.286856
0.000000,0.000000,462.534821,0.000000,0.000000,82.515504,149.364350,0.112327,613.234806
0.000000,0.000000,501.598336,0.000000,0.000000,78.383512,155.312681,0.124335,677.291430
0.000000,0.000000,474.049389,0.000000,0.000000,76.189441,157.591721,0.095983,657.756642
0.000000,0.000000,473.676808,0.000000,0.000000,83.381994,165.662668,0.115858,671.588236
0.000000,0.000000,474.359872,0.000000,0.000000,86.989236,163.866021,0.100980,704.637016
0.000000,0.000000,474.966691,0.000000,0.000000,86.005681,161.785684,0.091844,709.049544
0.000000,0.000000,474.229546,0.000000,0.000000,94.710723,174.273760,0.128128,710.356813
0.000000,0.000000,473.874525,0.000000,0.000000,92.624989,165.098383,0.128694,709.905895
0.000000,0.000000,474.474471,0.000000,0.000000,82.850062,156.700044,0.151889,725.803912
0.000000,0.000000,493.564666,0.000000,0.000000,84.179017,160.868630,0.116387,746.749419
0.000000,0.000000,484.490231,0.000000,0.000000,89.981023,162.450097,0.180040,734.569138
0.000000,0.000000,473.272311,0.000000,0.000000,90.208284,154.278556,0.126949,744.663573
0.000000,0.000000,478.649786,0.000000,0.000000,90.412582,154.192209,0.130172,738.802681
0.000000,0.000000,467.955424,0.000000,0.000000,94.383227,160.881443,0.124693,710.116841
0.000000,0.000000,472.105060,0.000000,0.000000,99.648616,160.925201,0.126836,719.555253
0.000000,0.000000,468.407764,0.000000,0.000000,95.013601,158.023067,0.090164,723.224137
0.000000,0.000000,468.017651,0.000000,0.000000,95.315768,162.171719,0.130154,715.720508
0.000000,0.000000,467.725291,0.000000,0.000000,94.076345,153.523717,0.123519,714.631309
0.000000,0.000000,469.268672,0.000000,0.000000,89.158354,157.535444,0.141711,726.865348
0.000000,0.000000,468.015065,0.000000,0.000000,95.725337,165.306700,0.127565,730.874444
0.000000,0.000000,469.174825,0.000000,0.000000,103.087858,164.924626,0.125619,724.437294
0.000000,0.000000,467.736534,0.000000,0.000000,101.032960,160.419091,0.114542,727.631934
0.000000,0.000000,468.164031,0.000000,0.000000,100.626957,166.447932,0.132068,718.105683
0.000000,0.000000,469.249570,0.000000,0.000000,101.794148,161.750280,0.123444,718.296518
0.000000,0.000000,483.286226,0.000000,0.000000,100.634682,161.162784,0.129149,746.764427
0.000000,0.000000,464.154085,0.000000,0.000000,102.217615,166.966987,0.114544,734.476946
0.000000,0.000000,467.983669,0.000000,0.000000,105.224316,163.188905,0.081858,731.823304
0.000000,0.000000,468.165569,0.000000,0.000000,102.874357,163.679265,0.126965,737.639915
0.000000,0.000000,472.240233,0.000000,0.000000,103.141235,168.294211,0.127016,738.135536
0.000000,0.000000,463.631023,0.000000,0.000000,103.678487,168.045639,0.090087,727.790134
0.000000,0.000000,463.076703,0.000000,0.000000,101.645989,165.863446,0.118571,734.604808
0.000000,0.000000,463.935496,0.000000,0.000000,97.271947,166.000462,0.130167,735.219975
0.000000,0.000000,463.330035,0.000000,0.000000,98.514703,160.434205,0.118489,732.219483
0.000000,0.000000,463.293751,0.000000,0.000000,92.710692,149.069439,0.126218,737.018988
0.000000,0.000000,501.563894,0.000000,0.000000,76.532586,134.226243,0.529478,776.074931
0.000000,0.000000,465.143750,0.000000,0.000000,74.956707,144.133536,0.127081,734.912594
0.000000,0.000000,486.981918,0.000000,0.000000,88.303593,150.859452,0.148948,752.577359
0.000000,0.000000,463.360559,0.000000,0.000000,83.999168,130.957456,0.137199,724.605430
0.000000,0.000000,463.521828,0.000000,0.000000,71.520270,126.455780,0.122210,707.527927
0.000000,0.000000,462.329420,0.000000,0.000000,70.752056,124.598593,0.132974,675.662739
0.000000,0.000000,462.769089,0.000000,0.000000,71.948162,128.337934,0.316340,684.125395
0.000000,0.000000,466.408366,0.000000,0.000000,73.294218,202.357444,0.125431,708.079313
0.000000,0.000000,465.672631,0.000000,0.000000,71.512827,159.857465,0.149069,682.803420
0.000000,0.000000,464.593240,0.000000,0.000000,74.081706,164.665898,0.096893,664.692889
0.000000,0.000000,464.141852,0.000000,0.000000,72.789269,175.126186,0.125526,661.613963
0.000000,0.000000,459.961473,0.000000,0.000000,73.571449,173.467265,0.096959,662.829687
0.000000,0.000000,506.890040,0.000000,0.000000,73.758745,163.434065,0.135966,785.020186
0.000000,0.000000,464.714405,0.000000,0.000000,73.333268,157.056185,0.127804,698.718901
0.000000,0.000000,464.600654,0.000000,0.000000,69.496626,141.547824,0.106937,705.619865
0.000000,0.000000,464.087018,0.000000,0.000000,61.275128,128.529065,0.112243,714.440279
0.000000,0.000000,480.844999,0.000000,0.000000,60.494184,129.019233,0.140095,730.018287
0.000000,0.000000,459.232558,0.000000,0.000000,63.417305,117.415731,0.117382,698.785054
0.000000,0.000000,462.655027,0.000000,0.000000,59.537714,103.397951,0.133973,695.325404
0.000000,0.000000,462.613384,0.000000,0.000000,58.764624,101.733989,0.149382,675.858196
0.000000,0.000000,461.897272,0.000000,0.000000,59.243498,98.619017,0.133360,653.863554
0.000000,0.000000,462.020032,0.000000,0.000000,59.257353,102.111400,0.139231,653.695314
0.000000,0.000000,486.835314,0.000000,0.000000,55.085484,101.450988,0.134965,670.295251
0.000000,0.000000,468.508802,0.000000,0.000000,52.118365,105.246062,0.121897,633.567751
0.000000,0.000000,464.063996,0.000000,0.000000,56.938810,121.025276,0.131891,626.774489
0.000000,0.000000,463.055983,0.000000,0.000000,64.987027,124.410572,0.117962,622.979046
0.000000,0.000000,463.983135,0.000000,0.000000,67.212816,126.616926,0.105208,627.401619
0.000000,0.000000,463.483587,0.000000,0.000000,64.842434,129.651745,0.101539,622.158338
0.000000,0.000000,463.263656,0.000000,0.000000,64.839254,133.016220,0.120720,622.649081
0.000000,0.000000,463.883326,0.000000,0.000000,67.446777,147.861338,0.131551,644.089225
0.000000,0.000000,464.532520,0.000000,0.000000,71.005994,156.848770,0.136183,656.068390
0.000000,0.000000,463.761811,0.000000,0.000000,63.448631,153.934559,0.131672,659.698403
0.000000,0.000000,463.064390,0.000000,0.000000,63.976820,165.174179,0.109179,659.588597
0.000000,0.000000,463.427176,0.000000,0.000000,64.165427,155.997807,0.129722,663.448297
0.000000,0.000000,463.070855,0.000000,0.000000,59.529750,173.224985,0.135080,680.608849
0.000000,0.000000,463.698302,0.000000,0.000000,65.541681,182.944108,0.133388,693.906200
0.000000,0.000000,465.092433,0.000000,0.000000,72.840960,190.101736,0.132387,684.743046
0.000000,0.000000,462.988212,0.000000,0.000000,81.869190,207.340532,0.114135,695.680225
0.000000,0.000000,462.907419,0.000000,0.000000,87.566843,199.933477,0.181295,685.453488
0.000000,0.000000,462.916482,0.000000,0.000000,92.154986,194.713288,0.127155,698.001400
0.000000,0.000000,462.630738,0.000000,0.000000,85.841676,177.053213,0.130148,713.854974
0.000000,0.000000,463.070648,0.000000,0.000000,81.169101,187.371851,0.135861,728.479460
0.000000,0.000000,462.712746,0.000000,0.000000,88.461453,187.882518,0.132693,754.652494
0.000000,0.000000,463.911061,0.000000,0.000000,87.867200,186.753264,0.141231,754.127516
0.000000,0.000000,463.727542,0.000000,0.000000,91.659771,195.113709,0.120411,753.203146
0.000000,0.000000,462.429997,0.000000,0.000000,99.042847,200.831654,0.141843,727.839697
0.000000,0.000000,463.375821,0.000000,0.000000,100.065600,201.794882,0.127414,734.485835
0.000000,0.000000,461.781653,0.000000,0.000000,99.786164,197.420187,0.096794,740.725736
0.000000,0.000000,464.885418,0.000000,0.000000,100.276503,193.238611,0.132796,742.164757
0.000000,0.000000,464.837039,0.000000,0.000000,99.140969,193.243226,0.133389,754.241169
0.000000,0.000000,464.956031,0.000000,0.000000,94.485217,187.011119,0.137626,767.561359
0.000000,0.000000,464.907165,0.000000,0.000000,86.012922,180.511252,0.145409,769.437105
0.000000,0.000000,464.162327,0.000000,0.000000,85.075507,187.448338,0.118639,763.787428
0.000000,0.000000,462.731288,0.000000,0.000000,83.464085,172.028769,0.136337,761.958462
0.000000,0.000000,485.133856,0.000000,0.000000,81.275339,169.158054,0.121905,780.068093
0.000000,0.000000,463.318000,0.000000,0.000000,82.952233,163.355180,0.149518,747.375352
0.000000,0.000000,467.910778,0.000000,0.000000,83.527940,162.351885,0.128955,737.160734
0.000000,0.000000,478.576166,0.000000,0.000000,85.700602,162.371776,0.130118,753.618994
0.000000,0.000000,464.519000,0.000000,0.000000,84.060895,160.184017,0.104045,722.576969
0.000000,0.000000,464.060217,0.000000,0.000000,81.829614,158.925203,0.129655,717.067636
0.000000,0.000000,464.186138,0.000000,0.000000,82.171066,157.434517,0.126433,716.134646
0.000000,0.000000,464.306577,0.000000,0.000000,83.768639,154.686048,0.136245,712.659472
0.000000,0.000000,464.802295,0.000000,0.000000,84.635679,148.829137,0.142235,715.345352
0.000000,0.000000,464.222847,0.000000,0.000000,80.802608,142.333297,0.136840,710.808959
0.000000,0.000000,464.109327,0.000000,0.000000,81.437007,147.903464,0.148778,707.348164
0.000000,0.000000,459.825963,0.000000,0.000000,84.626083,144.380603,0.137663,701.828919
0.000000,0.000000,462.772813,0.000000,0.000000,82.229013,136.424161,0.115380,703.609972
0.000000,0.000000,463.481654,0.000000,0.000000,84.150047,136.943446,4.679073,699.451225
0.000000,0.000000,462.239294,0.000000,0.000000,84.327094,124.934387,0.115406,687.697207
0.000000,0.000000,464.356047,0.000000,0.000000,82.677545,121.982104,0.137507,696.144764
0.000000,0.000000,463.378946,0.000000,0.000000,91.286228,125.327521,0.141799,694.688782
0.000000,0.000000,463.537310,0.000000,0.000000,88.281422,108.787462,0.143103,684.317937
0.000000,0.000000,464.666254,0.000000,0.000000,77.669282,103.990086,0.141998,692.641990
0.000000,0.000000,459.171431,0.000000,0.000000,78.172876,106.593915,0.153640,670.607345
0.000000,0.000000,467.897765,0.000000,0.000000,84.810429,105.929476,0.135600,674.748625
0.000000,0.000000,472.881988,0.000000,0.000000,87.312632,103.271979,0.135757,691.807167
0.000000,0.000000,462.975226,0.000000,0.000000,86.739843,102.139655,0.179827,662.395379
0.000000,0.000000,463.084607,0.000000,0.000000,91.502988,107.026878,0.429168,646.838619
0.000000,0.000000,462.982487,0.000000,0.000000,99.149104,190.579837,0.093133,649.951183
0.000000,0.000000,463.410975,0.000000,0.000000,94.314239,154.384577,0.114869,656.300771
0.000000,0.000000,467.522411,0.000000,0.000000,94.137049,155.192764,0.105679,660.189056
0.000000,0.000000,462.673559,0.000000,0.000000,100.035676,158.315059,0.111511,653.787020
0.000000,0.000000,486.535604,0.000000,0.000000,94.028203,149.301972,0.107920,687.357916
0.000000,0.000000,630.392953,0.000000,0.000000,94.433258,156.176353,0.095817,922.438678
0.000000,0.000000,478.602246,0.000000,0.000000,91.397271,148.602957,0.108037,729.814973
0.000000,0.000000,471.250667,0.000000,0.000000,85.077606,157.171797,0.117993,722.966990
0.000000,0.000000,462.539683,0.000000,0.000000,85.657793,155.257991,0.108294,723.336189
0.000000,0.000000,463.626062,0.000000,0.000000,87.168473,155.151872,0.101180,709.294889
0.000000,0.000000,462.589430,0.000000,0.000000,86.404416,155.173588,0.090132,715.530569
0.000000,0.000000,462.077525,0.000000,0.000000,86.948163,158.394914,0.121501,704.397164
0.000000,0.000000,462.932673,0.000000,0.000000,86.922834,161.189851,0.379219,707.477752
0.000000,0.000000,464.013575,0.000000,0.000000,91.666314,171.701240,0.112137,707.299221
0.000000,0.000000,463.920835,0.000000,0.000000,92.827904,165.328691,0.118986,708.575625
0.000000,0.000000,462.644026,0.000000,0.000000,84.427440,157.983405,0.095230,706.533071
0.000000,0.000000,463.733551,0.000000,0.000000,80.622761,163.884338,0.110560,711.574587
0.000000,0.000000,462.681052,0.000000,0.000000,84.370285,160.989250,0.104248,713.454990
0.000000,0.000000,463.931262,0.000000,0.000000,82.329064,156.933539,0.113750,729.821719
0.000000,0.000000,478.552891,0.000000,0.000000,82.417343,155.739113,0.111478,739.215732
0.000000,0.000000,463.327589,0.000000,0.000000,87.189070,163.922304,0.121619,707.959772
0.000000,0.000000,462.844291,0.000000,0.000000,89.009722,172.903440,0.116976,709.735272
0.000000,0.000000,463.157212,0.000000,0.000000,87.824427,179.282700,0.122780,711.045869
0.000000,0.000000,462.288579,0.000000,0.000000,80.931117,162.973172,0.119941,703.981578
0.000000,0.000000,462.724254,0.000000,0.000000,76.313949,166.826318,0.109951,703.272583
0.000000,0.000000,463.696200,0.000000,0.000000,78.914050,170.321963,0.117551,717.268972
0.000000,0.000000,463.825973,0.000000,0.000000,80.343084,164.150499,0.120789,728.176643
0.000000,0.000000,463.121626,0.000000,0.000000,79.482761,176.460576,0.116030,732.715136
0.000000,0.000000,491.698511,0.000000,0.000000,77.473720,166.703685,0.119043,739.475366
0.000000,0.000000,467.531602,0.000000,0.000000,77.820561,180.920279,0.111409,713.197896
0.000000,0.000000,462.310946,0.000000,0.000000,84.497697,191.599097,0.121152,714.036015
0.000000,0.000000,462.600409,0.000000,0.000000,81.510428,173.766194,0.119488,709.545292
0.000000,0.000000,467.441928,0.000000,0.000000,79.121176,166.630464,0.133753,725.806997
0.000000,0.000000,461.819581,0.000000,0.000000,82.297724,155.179780,0.120214,708.453560
0.000000,0.000000,463.479804,0.000000,0.000000,81.793915,145.315917,0.117919,724.762089
0.000000,0.000000,464.038065,0.000000,0.000000,82.120414,139.192355,0.090543,742.718386
0.000000,0.000000,463.922196,0.000000,0.000000,79.577024,145.217351,0.118309,721.722179
0.000000,0.000000,462.831791,0.000000,0.000000,74.787129,134.929192,0.134083,711.231524
0.000000,0.000000,463.311387,0.000000,0.000000,72.671473,131.683645,0.125249,703.275074
0.000000,0.000000,462.856327,0.000000,0.000000,79.578279,123.734621,0.085851,692.517922
0.000000,0.000000,462.601167,0.000000,0.000000,79.742344,114.896222,0.092718,686.164860
0.000000,0.000000,462.786893,0.000000,0.000000,75.667548,106.042506,0.127010,689.884978
0.000000,0.000000,462.901353,0.000000,0.000000,73.992762,96.995263,0.077695,674.950306
0.000000,0.000000,461.465510,0.000000,0.000000,74.270901,90.595419,0.139379,668.106809
0.000000,0.000000,463.869999,0.000000,0.000000,70.629482,77.729609,0.127868,669.289067
0.000000,0.000000,462.394715,0.000000,0.000000,67.107358,73.232286,0.079853,659.304249
0.000000,0.000000,465.493267,0.000000,0.000000,62.402900,66.816961,0.086864,649.312744
0.000000,0.000000,470.051647,0.000000,0.000000,61.369644,66.631571,0.081404,643.335960
0.000000,0.000000,466.347542,0.000000,0.000000,62.196759,63.061680,0.066244,633.158170
0.000000,0.000000,463.811581,0.000000,0.000000,61.618577,63.177643,0.089373,614.048988
0.000000,0.000000,465.279912,0.000000,0.000000,62.202491,61.542373,0.080342,607.367812
0.000000,0.000000,463.240793,0.000000,0.000000,60.313046,59.912714,0.064694,594.309374
0.000000,0.000000,463.532915,0.000000,0.000000,58.653592,60.004000,0.071116,593.379137
0.000000,0.000000,464.810335,0.000000,0.000000,59.391703,62.193036,0.083205,591.756693
